Lemma,Stem,Paradigm,Class,Translation,Source
maminogi,maminogi,VAI,VAI_V,"s/he, it (animate) grows well",https://ojibwe.lib.umn.edu/main-entry/minogi-vai
ozaawaabiigad,ozaawaabiigad,VII,VII_d,"it (string-like) is yellow or brown",https://ojibwe.lib.umn.edu/main-entry/ozaawaabiigad-vii
giboogwaadan,giboogwaad,VTI,VTI_am,"sew it shut",https://ojibwe.lib.umn.edu/main-entry/giboogwaadan-vti
zhimaaganishiiwi,zhimaaganishiiwi,VAI,VAI_V,"s/he is a soldier",https://ojibwe.lib.umn.edu/main-entry/zhimaaganishiiwi-vai
ningwakamiga'wi,ningwakamiga'w1,VTA,VTA_Cw,"",https://ojibwe.lib.umn.edu/main-entry/ningwakamiga-wi-vta
ondaandawe,ondaandawe,VAI,VAI_VV,"s/he climbs from a certain place",https://ojibwe.lib.umn.edu/main-entry/ondaandawe-vai
boozitaaso,boozitaaso,VAI,VAI_V,"s/he loads cargo",https://ojibwe.lib.umn.edu/main-entry/boozitaaso-vai
naanoondaagomo',naanoondaagomo',VTA,VTA_C,"keep making sounds on or with it (animate); keep making sounds at h/",https://ojibwe.lib.umn.edu/main-entry/naanoondaagomo-vta
bikwaakwadotaa,bikwaakwadotaa,VAI,VAI_VV,"s/he rolls h/ self into a ball",https://ojibwe.lib.umn.edu/main-entry/bikwaakwadotaa-vai
ginagininjii,ginagininjii,VAI,VAI_VV,"s/he has an itchy hand",https://ojibwe.lib.umn.edu/main-entry/ginagininjii-vai
ombiwane',ombiwane',VTA,VTA_C,"help lift a load onto h/ back",https://ojibwe.lib.umn.edu/main-entry/ombiwane-vta
mangidaamikane,mangidaamikane,VAI,VAI_VV,"s/he has a big chin or jaw",https://ojibwe.lib.umn.edu/main-entry/mangidaamikane-vai
animaazhagaamebatoo,animaazhagaamebatoo,VAI,VAI_VV,"s/he runs away (in the other direction) on the shore",https://ojibwe.lib.umn.edu/main-entry/animaazhagaamebatoo-vai
agaasidenigome,agaasidenigome,VAI,VAI_VV,"s/he has small nostrils",https://ojibwe.lib.umn.edu/main-entry/agaasidenigome-vai
ishpashkosiwagaa,ishpashkosiwagaa,VII,VII_VV,"there is high grass",https://ojibwe.lib.umn.edu/main-entry/ishpashkosiwagaa-vii
aabidaapi,aabidaapi,VAI,VAI_V,"s/he laughs without stopping",https://ojibwe.lib.umn.edu/main-entry/aabidaapi-vai
maagwanjige,maagwanjige,VAI,VAI_VV,"s/he bites down on something",https://ojibwe.lib.umn.edu/main-entry/maagwanjige-vai
dakwaabiigad,dakwaabiigad,VII,VII_d,"it (string-like) is short",https://ojibwe.lib.umn.edu/main-entry/dakwaabiigad-vii
dagobiiga'ige,dagobiiga'ige,VAI,VAI_VV,"s/he washes something else with h/ laundry",https://ojibwe.lib.umn.edu/main-entry/dagobiiga-ige-vai
bagamaawanidiwag,bagamaawanidi,VAI,VAI_rcp,"they arrive in a group",https://ojibwe.lib.umn.edu/main-entry/bagamaawanidiwag-vai
nagaashkaatoon,nagaashkaat,VTI,VTI_oo,"make it stop",https://ojibwe.lib.umn.edu/main-entry/nagaashkaatoon-vti2
gooniwakamigaa,gooniwakamigaa,VII,VII_VV,"it is snowy ground",https://ojibwe.lib.umn.edu/main-entry/gooniwakamigaa-vii
mamiishigidigwe,mamiishigidigwe,VAI,VAI_VV,"s/he has hairy knees",https://ojibwe.lib.umn.edu/main-entry/mamiishigidigwe-vai
agoodasabii,agoodasabii,VAI,VAI_VV,"s/he hangs up a net",https://ojibwe.lib.umn.edu/main-entry/agoodasabii-vai
gaanda'igaade,gaanda'igaade,VII,VII_VV,"it is pushed (by someone) Using something), 'they' push it (using something)",https://ojibwe.lib.umn.edu/main-entry/gaanda-igaade-vii
agawaatebi,agawaatebi,VAI,VAI_V,"s/he or it animate lies in the shade, is behind a cloud",https://ojibwe.lib.umn.edu/main-entry/agawaatebi-vai
neyaashiiwan,neyaashiiwan,VII,VII_n,"there is a point (of land), a cape",https://ojibwe.lib.umn.edu/main-entry/neyaashiiwan-vii
inaawanidiwag,inaawanidi,VAI,VAI_rcp,"they travel in a group to a certain place",https://ojibwe.lib.umn.edu/main-entry/inaawanidiwag-vai
aazhawibizotoon,aazhawibizot,VTI,VTI_oo,"drive it across",https://ojibwe.lib.umn.edu/main-entry/aazhawbizotoon-vti2
daadojiide,daadojiide,VII,VII_VV,"it bursts open (from heat)",https://ojibwe.lib.umn.edu/main-entry/daadojiide-vii
biminige,biminige,VAI,VAI_VV,"s/he carries something along on the shoulder",https://ojibwe.lib.umn.edu/main-entry/biminige-vai
mitaakwayaweshimo,mitaakwayaweshimo,VAI,VAI_V,"s/he dances with a bare torso, topless",https://ojibwe.lib.umn.edu/main-entry/mitaakwayaweshimo-vai
meshkojibizh,meshkojibin1,VTA,VTA_n,"change, switch it (animate) (with the hands)",https://ojibwe.lib.umn.edu/main-entry/meshkojibizh-vta
zhiibaakwa',zhiibaakwa'w1,VTA,VTA_Cw,"stretch it (animate) out on a fur stretcher",https://ojibwe.lib.umn.edu/main-entry/zhiibaakwa-vta
dakobijige,dakobijige,VAI,VAI_VV,"s/he ties, binds things",https://ojibwe.lib.umn.edu/main-entry/dakobijige-vai
bakidaabiigishin,bakidaabiigishin,VAI,VAI_n,"it (animate; string-like) lies draped over something",https://ojibwe.lib.umn.edu/main-entry/bakidaabiigishin-vai
oningwanisi,oningwanisi,VAI,VAI_V,"s/he has a daughter-in-law",https://ojibwe.lib.umn.edu/main-entry/oningwanisi-vai
jiibotoon,jiibot,VTI,VTI_oo,"make it pointed",https://ojibwe.lib.umn.edu/main-entry/jiibotoon-vti2
gigizhebaa-miijin,gigizhebaa-miiji,VTI,VTI_i,"eat it for breakfast",https://ojibwe.lib.umn.edu/main-entry/gigizhebaa-miijin-vti3
mindimooyenyiwi,mindimooyenyiwi,VAI,VAI_V,"she is an old woman, is an old lady",https://ojibwe.lib.umn.edu/main-entry/mindimooyenyiwi-vai
ozaawadaawangizi,ozaawadaawangizi,VAI,VAI_V,"it (animate; sand-like, powder) is yellow, is brown",https://ojibwe.lib.umn.edu/main-entry/ozaawadaawangizi-vai
mashkawigiizhwe,mashkawigiizhwe,VAI,VAI_VV,"s/he says too much, says something s/he shouldn't have",https://ojibwe.lib.umn.edu/main-entry/mashkawigiizhwe-vai
bwaanzhiiwi'o,bwaanzhiiwi'o,VAI,VAI_V,"s/he wears dance regalia",https://ojibwe.lib.umn.edu/main-entry/bwaanzhiiwi-o-vai
babaamigozi,babaamigozi,VAI,VAI_V,"s/he moves h/ residence about",https://ojibwe.lib.umn.edu/main-entry/babaamigozi-vai
zagizhigwanen,zagizhigwanen,VTA,VTA_C,"hold it (animate) by the fishtail",https://ojibwe.lib.umn.edu/main-entry/zagizhigwanen-vta
babima'adoo,babima'adoo,VAI,VAI_VV,"s/he keeps following a trail along",https://ojibwe.lib.umn.edu/main-entry/babima-adoo-vai
minopogozi,minopogozi,VAI,VAI_V,"s/he tastes good",https://ojibwe.lib.umn.edu/main-entry/minopogozi-vai
maminopogozi,maminopogozi,VAI,VAI_V,"s/he tastes good",https://ojibwe.lib.umn.edu/main-entry/minopogozi-vai
bagwanjige,bagwanjige,VAI,VAI_VV,"s/he chews a hole in something",https://ojibwe.lib.umn.edu/main-entry/bagwanjige-vai
inaagin,inaagin,VTA,VTA_C,"bend h/ a certain way",https://ojibwe.lib.umn.edu/main-entry/inaagin-vta
niningishkaa,niningishkaa,VII,VII_VV,"it trembles, shakes",https://ojibwe.lib.umn.edu/main-entry/niningishkaa-vii
ditibibizo,ditibibizo,VAI,VAI_V,"s/he or it (animate) rolls",https://ojibwe.lib.umn.edu/main-entry/ditibibizo-vai
izhimaandan,izhimaand,VTI,VTI_am,"find it smells a certain way",https://ojibwe.lib.umn.edu/main-entry/izhimaandan-vti
ayizhimaandan,ayizhimaand,VTI,VTI_am,"find it smells a certain way",https://ojibwe.lib.umn.edu/main-entry/izhimaandan-vti
baataawichige,baataawichige,VAI,VAI_VV,"s/he does something s/he shouldn't have that can affect h/ or others",https://ojibwe.lib.umn.edu/main-entry/baataawichige-vai
aanwetaw,aanwetaw,VTA,VTA_aw,"doubt h/; not believe h/; disagree with what h/ says; disbelieve h/",https://ojibwe.lib.umn.edu/main-entry/aanwetaw-vta
abaabikizwi,abaakizw1,VTA,VTA_Cw,"warm it (animate; mineral), heat it (animate; mineral) up",https://ojibwe.lib.umn.edu/main-entry/abaabikiz-vta
animwewekamigishin,animwewekamigishin,VAI,VAI_n,"s/he is heard stepping away on the ground",https://ojibwe.lib.umn.edu/main-entry/animwewekamigishin-vai
zakizo,zakizo,VAI,VAI_V,"s/he or it (animate) catches fire; s/he has a fire at h/ place",https://ojibwe.lib.umn.edu/main-entry/zakizo-vai
wiisagigonewe,wiisagigonewe,VAI,VAI_VV,"s/he has a sore throat, h/ throat hurts",https://ojibwe.lib.umn.edu/main-entry/wiisagigonewe-vai
akwaabiigizhwi,akwaabiigizhw1,VTA,VTA_Cw,"cut it (animate; string-like) a certain length",https://ojibwe.lib.umn.edu/main-entry/akwaabiigizhwi-vta
baapaagokozhiwe,baapaagokozhiwe,VAI,VAI_VV,"s/he gives haircuts",https://ojibwe.lib.umn.edu/main-entry/baapaagokozhiwe-vai
maamawisijige,maamawisijige,VAI,VAI_VV,"s/he puts things together",https://ojibwe.lib.umn.edu/main-entry/maamawisijige-vai
mooshkinatoon,mooshkinat,VTI,VTI_oo,"fill it (with solids)",https://ojibwe.lib.umn.edu/main-entry/mooshkinatoon-vti2
biindigenisaw,biindigenisaw,VTA,VTA_aw,"",https://ojibwe.lib.umn.edu/main-entry/biindigenisaw-vta
mitaskoogindibe,mitaskoogindibe,VAI,VAI_VV,"s/he is bald",https://ojibwe.lib.umn.edu/main-entry/mitaskoogindibe-vai
gizhibaayaakowebishkige,gizhibaayaakowebishkige,VAI,VAI_VV,"s/he does logrolling",https://ojibwe.lib.umn.edu/main-entry/gizhibaayaakowebishkige-vai
wiisini,wiisini,VAI,VAI_V,"s/he eats",https://ojibwe.lib.umn.edu/main-entry/wiisini-vai
waawiisini,waawiisini,VAI,VAI_V,"s/he eats",https://ojibwe.lib.umn.edu/main-entry/wiisini-vai
agwaayaandawe,agwaayaandawe,VAI,VAI_VV,"s/he climbs ashore on a dock or log",https://ojibwe.lib.umn.edu/main-entry/agwaayaandawe-vai
babiiwizhiinyiwag,babiiwizhiinyi,VAIPL,VAIPL_V,"they (animate) are small, are tiny",https://ojibwe.lib.umn.edu/main-entry/babiiwizhiinyiwag-vai
waabishkiigizi,waabishkiigizi,VAI,VAI_V,"it (animate; sheet-like) is white",https://ojibwe.lib.umn.edu/main-entry/waabishkiigizi-vai
mamiskojaabi,mamiskojaabi,VAI,VAI_V,"s/he has red eyes",https://ojibwe.lib.umn.edu/main-entry/mamiskojaabi-vai
nandone'an,nandone',VTI,VTI_am,"go look for it; search for it; seek it",https://ojibwe.lib.umn.edu/main-entry/nandone-an-vti
inikwetaw,inikwetaw,VTA,VTA_aw,"nod h/ head to h/ a certain way",https://ojibwe.lib.umn.edu/main-entry/inikwetaw-vta
gaaskibagaasin,gaaskibagaasin,VII,VII_n,"leaves rustle in the wind",https://ojibwe.lib.umn.edu/main-entry/gaaskibagaasin-vii
oshki-ziigwan,oshki-ziigwan,VII,VII_n,"it is early in the spring",https://ojibwe.lib.umn.edu/main-entry/oshki-ziigwan-vii
agogi,agogi,VAI,VAI_V,"it (animate) grows attached to something",https://ojibwe.lib.umn.edu/main-entry/agogi-vai
bookobizh,bookobin1,VTA,VTA_n,"break h/ in two (with hands)",https://ojibwe.lib.umn.edu/main-entry/bookobizh-vta
daashkaganzhii,daashkaganzhii,VAI,VAI_VV,"s/he has a split nail or split nails",https://ojibwe.lib.umn.edu/main-entry/daashkaganzhii-vai
ashi-bezhigo-giiziswagizi,ashi-bezhigo-giiziswagizi,VAI,VAI_V,"s/he is eleven months old",https://ojibwe.lib.umn.edu/main-entry/ashi-bezhigo-giiziswagizi-vai
ipa'igo,ipa'igo,VAI,VAI_V,"s/he rides to a certain place, drives to a certain place (drawn by horse or dog)",https://ojibwe.lib.umn.edu/main-entry/ipag-igo-vai
dwaabide,dwaabide,VII,VII_VV,"it drives through ice",https://ojibwe.lib.umn.edu/main-entry/dwaabide-vii
baasaabideshin,baasaabideshin,VAI,VAI_n,"s/he cracks a tooth against something",https://ojibwe.lib.umn.edu/main-entry/baasaabideshin-vai
bimijigaabawi,bimijigaabawi,VAI,VAI_V,"s/he stands sideways",https://ojibwe.lib.umn.edu/main-entry/bimijigaabawi-vai
ganakinan,ganakin,VTI,VTI_am,"take some of it, take a handful of it",https://ojibwe.lib.umn.edu/main-entry/ganakinan-vti
aayaanjizidebani'o,aayaanjizidebani'o,VAI,VAI_V,"",https://ojibwe.lib.umn.edu/main-entry/aayaanjizidebani-o-vai
mino-giizhiganishi,mino-giizhiganishi,VAI,VAI_V,"s/he has good travelling weather",https://ojibwe.lib.umn.edu/main-entry/mino-giizhiganishi-vai
biniweba'wi,biniweba'w1,VTA,VTA_Cw,"knock h/ down from above (using something); shoot h/ down from above",https://ojibwe.lib.umn.edu/main-entry/biniweba-wi-vta
makadewaabiigad,makadewaabiigad,VII,VII_d,"it (string-like) is dark, is black",https://ojibwe.lib.umn.edu/main-entry/makadewaabiigad-vii
bawega',bawega'w1,VTA,VTA_Cw,"brush h/ (as something sheet-like)",https://ojibwe.lib.umn.edu/main-entry/bawega-vta
aawadinisedaabii,aawadinisedaabii,VAI,VAI_VV,"s/he hauls wood by sled",https://ojibwe.lib.umn.edu/main-entry/aawadinisedaabii-vai
niiwewaanagiziwag,niiwewaanagizi,VAIPL,VAIPL_V,"there are four sets, pairs, or kinds of them (animate)",https://ojibwe.lib.umn.edu/main-entry/niiwewaanagiziwag-vai
ishpise,ishpise,VAI,VAI_VV,"s/he flies high",https://ojibwe.lib.umn.edu/main-entry/ishpise-vai
bimwaagona',bimwaagona',VTA,VTA_C,"hit h/ with snow",https://ojibwe.lib.umn.edu/main-entry/bimwaagona-vta
waawiidookaw,waawiidookaw,VTA,VTA_aw,"keep helping h/, help h/ off and on",https://ojibwe.lib.umn.edu/main-entry/waawiidookaw-vta
animaandawe,animaandawe,VAI,VAI_VV,"s/he climbs away (in the other direction)",https://ojibwe.lib.umn.edu/main-entry/animaandawe-vai
izhinizha'igaade,izhinizha'igaade,VII,VII_VV,"it is sent to a certain place (by someone), 'they' send it to a certain  place",https://ojibwe.lib.umn.edu/main-entry/izhinizha-igaade-vii
naanaagaji',naanaagaji',VTA,VTA_C,"pay careful attention to h/: guard, take care of, preserve, respect, study, analyze h/",https://ojibwe.lib.umn.edu/main-entry/naanaagaji-vta
ishpi-dagwaagin,ishpi-dagwaagi,VII,VII_V,"it is past the middle of the fall",https://ojibwe.lib.umn.edu/main-entry/ishpi-dagwaagin-vii
gashki'o,gashki'o,VAI,VAI_V,"s/he is able; s/he gets free",https://ojibwe.lib.umn.edu/main-entry/gashki-o-vai
jiigewe,jiigewe,VAI,VAI_VV,"s/he goes along on the shore or edge",https://ojibwe.lib.umn.edu/main-entry/jiigewe-vai
jaajiigewe,jaajiigewe,VAI,VAI_VV,"s/he goes along on the shore or edge",https://ojibwe.lib.umn.edu/main-entry/jiigewe-vai
maamiinose,maamiinose,VII,VII_VV,"it goes right, goes straight",https://ojibwe.lib.umn.edu/main-entry/maamiinose-vii
naazhenigaade,naazhenigaade,VII,VII_VV,"it is turned down (by someone), 'they' turn it down",https://ojibwe.lib.umn.edu/main-entry/naazhenigaade-vii
ozhiitaa',ozhiitaa',VTA,VTA_C,"get h/ ready; prepare h/",https://ojibwe.lib.umn.edu/main-entry/ozhiitaa-vta
zhaangasoogaabawiwag,zhaangasoogaabawi,VAIPL,VAIPL_V,"nine of them (animate) stand together",https://ojibwe.lib.umn.edu/main-entry/zhaangasoogaabawiwag-vai
anamikaage,anamikaage,VAI,VAI_VV,"s/he greets people",https://ojibwe.lib.umn.edu/main-entry/anamikaage-vai
nabagaa,nabagaa,VII,VII_VV,"it is flat",https://ojibwe.lib.umn.edu/main-entry/nabagaa-vii
biisa'ise,biisa'ise,VAI,VAI_VV,"s/he makes kindling",https://ojibwe.lib.umn.edu/main-entry/biisa-ise-vai
bishigwaajimaagozi,bishigwaajimaagozi,VAI,VAI_V,"s/he smells nasty",https://ojibwe.lib.umn.edu/main-entry/bishigwaajimaagozi-vai
babaamoomaawaso,babaamoomaawaso,VAI,VAI_V,"s/he carries a baby around on h/ back",https://ojibwe.lib.umn.edu/main-entry/babaamoomaawaso-vai
gimoodishki,gimoodishki,VAI,VAI_V,"s/he is a thief",https://ojibwe.lib.umn.edu/main-entry/gimoodishki-vai
biinjitawageshin,biinjitawageshin,VAI,VAI_n,"s/he gets poked in the ear by something",https://ojibwe.lib.umn.edu/main-entry/biinjitawageshin-vai
anibegoode,anibegoode,VII,VII_VV,"it hangs crooked (at a slant)",https://ojibwe.lib.umn.edu/main-entry/anibegoode-vii
wiikobidaw,wiikobidaw,VTA,VTA_aw,"pull (it) for h/",https://ojibwe.lib.umn.edu/main-entry/wiikobidaw-vta
animinigaazh,animinigaan1,VTA,VTA_n,"carry h/ away on the shoulder",https://ojibwe.lib.umn.edu/main-entry/animinigaazh-vta
giiwebizotoon,giiwebizot,VTI,VTI_oo,"drive it back, drive it home",https://ojibwe.lib.umn.edu/main-entry/giiwebizotoon-vti2
dangishkodaadiwag,dangishkodaadi,VAI,VAI_rcp,"they kick each other",https://ojibwe.lib.umn.edu/main-entry/dangishkodaadiwag-vai
inaabikinan,inaabikin,VTI,VTI_am,"set it (a machine, a stove) a certain way",https://ojibwe.lib.umn.edu/main-entry/inaabikinan-vti
wanishkwe',wanishkwe',VTA,VTA_C,"disturb, distract, interrupt h/",https://ojibwe.lib.umn.edu/main-entry/wanishkwe-vta
ogozisensi,ogozisensi,VAI,VAI_V,"s/he has a young son or young sons",https://ojibwe.lib.umn.edu/main-entry/ogozisensi-vai
ningwaagoneyaashi,ningwaagoneyaashi,VAI,VAI_V,"s/he or it (animate) is covered by blown snow",https://ojibwe.lib.umn.edu/main-entry/ningwaagoneyaashin-vai
bagone'an,bagone',VTI,VTI_am,"drill it, make a hole in it (using something)",https://ojibwe.lib.umn.edu/main-entry/bagone-an-vti
na'iigisidamaw,na'iigisidamaw,VTA,VTA_aw,"fix, adjust it (something sheet-like) on something for h/",https://ojibwe.lib.umn.edu/main-entry/na-iigisidamaw-vta
biindigadamaw,biindigadamaw,VTA,VTA_aw,"bring (it) in for h/",https://ojibwe.lib.umn.edu/main-entry/biindigadamaw-vta
ginibide,ginibide,VII,VII_VV,"it cooks quickly",https://ojibwe.lib.umn.edu/main-entry/ginibide-vii
biidaa'ogo,biidaa'ogo,VAI,VAI_V,"s/he drifts here on the waves",https://ojibwe.lib.umn.edu/main-entry/biidaa-ogo-vai
ishkwesin,ishkwesin,VII,VII_n,"it lies at the end",https://ojibwe.lib.umn.edu/main-entry/ishkwesin-vii
mashkawaakwegad,mashkawaakwegad,VII,VII_d,"it (sheet-like) is stiff",https://ojibwe.lib.umn.edu/main-entry/mashkawaakwegad-vii
animaasin,animaasin,VII,VII_n,"it is blown away (by the wind); sails, soars away",https://ojibwe.lib.umn.edu/main-entry/animaasin-vii
azhige,azhige,VAI,VAI_VV,"s/he uses something as footwear lining",https://ojibwe.lib.umn.edu/main-entry/azhige-vai
zhooniyaawataadiwag,zhooniyaawataadi,VAI,VAI_rcp,"they play poker",https://ojibwe.lib.umn.edu/main-entry/zhooniyaawataadiwag-vai
jiichiibaabi,jiichiibaabi,VAI,VAI_V,"s/he blinks, winks repeatedly; h/ eye twitches, twinkles",https://ojibwe.lib.umn.edu/main-entry/jiichiibaabi-vai
bizaanigaabawi,bizaanigaabawi,VAI,VAI_V,"s/he stands quietly, stands still",https://ojibwe.lib.umn.edu/main-entry/bizaanigaabawi-vai
agaasi',agaasi',VTA,VTA_C,"make h/ small",https://ojibwe.lib.umn.edu/main-entry/agaasi-vta
niigaanidaabii'iwe,niigaanidaabii'iwe,VAI,VAI_VV,"s/he drives in the lead; s/he leads pulling h/ load at the front",https://ojibwe.lib.umn.edu/main-entry/niigaanidaabii-iwe-vai
daashkaabikaa,daashkaabikaa,VII,VII_VV,"it (rock) is split",https://ojibwe.lib.umn.edu/main-entry/daashkaabikaa-vii
namajisidoon,namajisid,VTI,VTI_oo,"set it upright",https://ojibwe.lib.umn.edu/main-entry/namajisidoon-vti2
basikawaazh,basikawaan1,VTA,VTA_n,"kick h/",https://ojibwe.lib.umn.edu/main-entry/basikawaazh-vta
namadabingwaamo,namadabingwaamo,VAI,VAI_V,"s/he sleeps sitting up",https://ojibwe.lib.umn.edu/main-entry/namadabingwaamo-vai
ishkwam,ishkwam,VTA,VTA_C,"leave h/ behind uneaten",https://ojibwe.lib.umn.edu/main-entry/ishkwam-vta
ininan,inin,VTI,VTI_am,"hold, handle it a certain way",https://ojibwe.lib.umn.edu/main-entry/ininan-vti
ayininan,ayinin,VTI,VTI_am,"hold, handle it a certain way",https://ojibwe.lib.umn.edu/main-entry/ininan-vti
maazhimaate,maazhimaate,VII,VII_VV,"it has a bad aroma, smells bad burning or cooking",https://ojibwe.lib.umn.edu/main-entry/maazhimaate-vii
maamaazhimaate,maamaazhimaate,VII,VII_VV,"it has a bad aroma, smells bad burning or cooking",https://ojibwe.lib.umn.edu/main-entry/maazhimaate-vii
zhaagawitoon,zhaagawit,VTI,VTI_oo,"make it oblong or oval",https://ojibwe.lib.umn.edu/main-entry/zhaagawitoon-vti2
ozaawaakozide,ozaawaakozide,VAI,VAI_VV,"s/he has brown or yellow feet or (hind)paws",https://ojibwe.lib.umn.edu/main-entry/ozaawaakozide-vai
zaagigin,zaagigin,VII,VII_n,"it (a plant) sprouts, comes up, grows out (of the ground)",https://ojibwe.lib.umn.edu/main-entry/zaagigin-vii
mazinaanakwagoode,mazinaanakwagoode,VII,VII_VV,"it (cloud) forms an image",https://ojibwe.lib.umn.edu/main-entry/mazinaanakwagoode-vii
baasaakadode,baasaakadode,VII,VII_VV,"it dries up and cracks or splits",https://ojibwe.lib.umn.edu/main-entry/baasaakadode-vii
zhigadam,zhigadam,VTA,VTA_C,"be tired of eating h/",https://ojibwe.lib.umn.edu/main-entry/zhigadam-vta
daashkisin,daashkisin,VII,VII_n,"it falls and splits",https://ojibwe.lib.umn.edu/main-entry/daashkisin-vii
azhiwaasin,azhiwaasin,VII,VII_n,"it gets dull",https://ojibwe.lib.umn.edu/main-entry/azhiwaasin-vii
zaagijidaabaazh,zaagijidaabaan1,VTA,VTA_n,"drag h/ out",https://ojibwe.lib.umn.edu/main-entry/zaagijidaabaazh-vta
debisin,debisin,VII,VII_n,"it fits satisfactorily, has enough space",https://ojibwe.lib.umn.edu/main-entry/debisin-vii
minwa'amaazo,minwa'amaazo,VAI,VAI_V,"s/he sounds happy singing",https://ojibwe.lib.umn.edu/main-entry/minwa-amaazo-vai
dakoosagad,dakoosagad,VII,VII_d,"it (useful wood) is short",https://ojibwe.lib.umn.edu/main-entry/dakosagad-vii
amaji'idiwag,amaji'idi,VAI,VAI_rcp,"they wake each other up",https://ojibwe.lib.umn.edu/main-entry/amaji-idiwag-vai
manaazondiwag,manaazondi,VAI,VAI_rcp,"they respect each other in speech, respect each other with words",https://ojibwe.lib.umn.edu/main-entry/manaazondiwag-vai
danaanagidoone,danaanagidoone,VAI,VAI_VV,"s/he talks in a certain place; s/he talks, speaks (for some time); gives a speech",https://ojibwe.lib.umn.edu/main-entry/danaanagidoone-vai
nametegoke,nametegoke,VAI,VAI_VV,"s/he makes nameteg",https://ojibwe.lib.umn.edu/main-entry/nametegoke-vai
minomanji'o,minomanji'o,VAI,VAI_V,"s/he feels good,  is in good health",https://ojibwe.lib.umn.edu/main-entry/minomanji-o-vai
onzaabaminaagozi,onzaabaminaagozi,VAI,VAI_V,"",https://ojibwe.lib.umn.edu/main-entry/onzaabaminaagozi-vai
biskiigizi,biskiigizi,VAI,VAI_V,"it (animate; sheet-like) is bent, is folded",https://ojibwe.lib.umn.edu/main-entry/biskiigizi-vai
noojitoon,noojit,VTI,VTI_oo,"seek, go after, hunt it",https://ojibwe.lib.umn.edu/main-entry/noojitoon-vti2
naanoojitoon,naanoojit,VTI,VTI_oo,"seek, go after, hunt it",https://ojibwe.lib.umn.edu/main-entry/noojitoon-vti2
badakide,badakide,VII,VII_VV,"it sticks up, stands, stands up (from a surface), is planted in",https://ojibwe.lib.umn.edu/main-entry/badakide-vii
manoominitigweyaa,manoominitigweyaa,VII,VII_VV,"it (a river) has wild rice growing in it",https://ojibwe.lib.umn.edu/main-entry/manoominitigweyaa-vii
biinaakogwe,biinaakogwe,VAI,VAI_VV,"s/he has a clean neck; h/ neck is clean",https://ojibwe.lib.umn.edu/main-entry/biinaakogwe-vai
gibichibatoo,gibichibatoo,VAI,VAI_VV,"s/he stops running",https://ojibwe.lib.umn.edu/main-entry/gibichibatoo-vai
inaasamigaabawitaw,inaasamigaabawitaw,VTA,VTA_aw,"stand facing towards h/ a certain way",https://ojibwe.lib.umn.edu/main-entry/inaasamigaabawitaw-vta
bajiishkizh,bajiishkizhw1,VTA,VTA_Cw,"cut it (animate) to a point",https://ojibwe.lib.umn.edu/main-entry/bajiishkizh-vta
bawaagonen,bawaagonen,VTA,VTA_C,"brush snow off h/ (by hand)",https://ojibwe.lib.umn.edu/main-entry/bawaagonen-vta
ziigaawangise,ziigaawangise,VII,VII_VV,"it (powder) spills out",https://ojibwe.lib.umn.edu/main-entry/ziigaawangise-vii
inaamikaa,inaamikaa,VII,VII_VV,"it is a certain kind of bottom",https://ojibwe.lib.umn.edu/main-entry/inaamikaa-vii
miskwadowe,miskwadowe,VAI,VAI_VV,"s/he has red or reddish fur",https://ojibwe.lib.umn.edu/main-entry/miskwadowe-vai
mookodaaso,mookodaaso,VAI,VAI_V,"s/he carves, whittles, planes (wood)",https://ojibwe.lib.umn.edu/main-entry/mookodaaso-vai
zhooshkwajiwaagen,zhooshkwajiwaage,VAIO,VAIO,"s/he uses (it) to slide with",https://ojibwe.lib.umn.edu/main-entry/zhooshkwajiwaage-vai-o
boodaakwen,boodaakwe,VAIO,VAIO,"put (it) in the kettle, put (it) in a hole in something",https://ojibwe.lib.umn.edu/main-entry/boodaakwen-vai-o
baaboodaakwen,baaboodaakwe,VAIO,VAIO,"put (it) in the kettle, put (it) in a hole in something",https://ojibwe.lib.umn.edu/main-entry/boodaakwen-vai-o
omigidiye,omigidiye,VAI,VAI_VV,"s/he has a sore or sores, a scab or scabs on his rear",https://ojibwe.lib.umn.edu/main-entry/omigidiye-vai
mooshkinebii'an,mooshkinebii',VTI,VTI_am,"fill it out with writing",https://ojibwe.lib.umn.edu/main-entry/mooshkinebii-an-vti
miskodoonebii'o,miskodoonebii'o,VAI,VAI_V,"s/he wears lipstick",https://ojibwe.lib.umn.edu/main-entry/miskodoonebii-o-vai
aanjidaabaadan,aanjidaabaad,VTI,VTI_am,"drag, pull it to a new place",https://ojibwe.lib.umn.edu/main-entry/aanjidaabaadan-vti
baate,baate,VII,VII_VV,"it is dry, dries",https://ojibwe.lib.umn.edu/main-entry/baate-vii
baabaate,baabaate,VII,VII_VV,"it is dry, dries",https://ojibwe.lib.umn.edu/main-entry/baate-vii
