Lemma,Stem,Paradigm,Class,Translation,Source
aayaanind,aayaanind,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/aanind-adv-qnt
nindawaa,nindawaa,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/nindawaa-adv-man
eyedawikana,eyedawikanaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/eyedawikana-adv-loc
awasigamig,awasigamig,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/awasigamig-adv-loc
baamaa,baamaa,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/baamaa-adv-tmp
anaamisagong,anaamisagong,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/anaamisagong-adv-loc
jiigigamig,jiigigamig,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigigamig-adv-loc
niibiwa,niibiwaw2,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/niibiwa-adv-qnt
zhaabwayi'ii,zhaabwayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaabwayi-ii-adv-loc
opimeya'ii,opimeya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/opimeya-ii-adv-loc
eyiidawitawag,eyiidawitawag,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/eyiidawitawag-adv-loc
jiigaakwaang,jiigaakwaang,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigaakwaang-adv-loc
nisawayi'ii,nisawayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/nisawayi-ii-adv-loc
ingodwaaching,ingodwaaching,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/ingodwaaching-adv-tmp
niisayi'ii,niisayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/niisayi-ii-adv-loc
nabane-aya'ii,nabane-aya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/nabane-aya-ii-adv-loc
gabeya'ii,gabeya'ii,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/gabeya-ii-adv-tmp
nindigo,nindigow2,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/nindigo-adv-man
onzaam wiikaa,onzaam wiikaa,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/onzaam-wiikaa-adv-tmp
gemaa,gemaa,ADVConj,ADVConj,NONE,https://ojibwe.lib.umn.edu/main-entry/gemaa-adv-conj
zhizhodew,zhizhodew,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/zhizhodew-adv-loc
awasikana,awasikanaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/awasikana-adv-loc
naawishkwaand,naawishkwaand,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/naawishkwaand-adv-loc
jiigagam,jiigagam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigagam-adv-loc
gezhidine,gezhidine,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/gezhidine-adv-tmp
endaso-niibin,endaso-niibin,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/endaso-niibin-adv-tmp
giiwitaawi-zaaga'igan,giiwitaawi-zaaga'igan,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/giiwitaawi-zaaga-igan-adv-loc
eyiidawikana,eyiidawikanaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/eyiidawikana-adv-loc
dabasaya'ii,dabasaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/dabasaya-ii-adv-loc
aasamewaam,aasamewaam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/aasamewaam-adv-loc
aanapii,aanapii,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/aanapii-adv-tmp
aabitawikana,aabitawikanaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/aabitawikana-adv-loc
aanish,aanish,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/aanish-adv-man
ogidibiig,ogidibiig,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/ogidibiig-adv-loc
jiigikana,jiigikanaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigikana-adv-loc
gegaa go,gegaa gow2,AVDDeg,AVDDeg,NONE,https://ojibwe.lib.umn.edu/main-entry/gegaa-go-adv-deg
eyedawigaad,eyedawigaad,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/eyedawigaad-adv-loc
agaamaabik,agaamaabik,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/agaamaabik-adv-loc
ondaasaatig,ondaasaatig,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/ondaasaatig-adv-loc
noomaya,noomayaw2,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/noomaya-adv-tmp
anaamizigwam,anaamizigwam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/anaamizigwam-adv-loc
niizhozigwam,niizhozigwam,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/niizhozigwam-adv-qnt
anaami-adoopowin,anaami-adoopowin,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/anaami-adoopowin-adv-loc
eniwek,eniwek,AVDDeg,AVDDeg,NONE,https://ojibwe.lib.umn.edu/main-entry/eniwek-adv-man
mizhishawikwam,mizhishawikwam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/mizhishawikwam-adv-loc
ingoji,ingojiw2,AVDDeg,AVDDeg,NONE,https://ojibwe.lib.umn.edu/main-entry/ingoji-adv-deg
ogidaawigan,ogidaawigan,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/ogidaawigan-adv-loc
gego,gegow2,ADVNeg,ADVNeg,NONE,https://ojibwe.lib.umn.edu/main-entry/gego-adv-neg
bagwadakamig,bagwadakamig,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/bagwadakamig-adv-loc
naawininj,naawininj,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/naawininj-adv-loc
gego memwech,gego memwech,ADVPred,ADVPred,NONE,https://ojibwe.lib.umn.edu/main-entry/gego-memwech-adv-pred
onzaam waasa,onzaam waasaw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/onzaam-waasa-adv-loc
gikinoonowin,gikinoonowin,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/gikinoonowin-adv-tmp
gikinawaaj,gikinawaaj,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/gikinawaaj-adv-man
giishpin,giishpin,ADVGram,ADVGram,NONE,https://ojibwe.lib.umn.edu/main-entry/giishpin-adv-gram
jiigayi'ii,jiigayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigayi-ii-adv-loc
awasaakwaa,awasaakwaa,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/awasaakwaa-adv-loc
zaagiing,zaagiing,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/zaagiing-adv-loc
baanimaa,baanimaa,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/baanimaa-adv-tmp
wagidajiw,wagidajiw,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/wagidajiw-adv-loc
giiwitaa-ayi'ii,giiwitaa-ayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/giiwitaa-ayi-ii-adv-loc
endaso-biboon,endaso-biboon,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/endaso-biboon
aabitawigaad,aabitawigaad,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/aabitawigaad-adv-loc
michaya'ii,michaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/michaya-ii-adv-loc
agamiing,agamiing,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/agamiing-adv-loc
onjida,onjidaw2,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/onjida-adv-man
apii,apii,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/apii-adv-tmp
zhaabwaya'ii,zhaabwaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/zhaabwaya-ii-adv-loc
anaamidaabaanaak,anaamidaabaanaak,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/anaamidaabaanaak-adv-loc
minik,minik,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/minik-adv-qnt
niisaajiwan,niisaajiwan,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/niisaajiwan-adv-loc
giiwitaa-wiish,giiwitaa-wiish,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/giiwitaa-wiish-adv-loc
wanakwaya'ii,wanakwaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/wanakwaya-ii-adv-loc
eyiidawagaam,eyiidawagaam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/eyiidawagaam-adv-loc
jiigimisad,jiigimisad,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigimisad-adv-loc
aabitawayi'ii,aabitawayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/aabitawayi-ii-adv-loc
omaa,omaa,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/omaa-adv-loc
naawagaam,naawagaam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/naawagaam-adv-loc
niisaajiwanong,niisaajiwanong,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/niisaajiwanong-adv-loc
awanjish,awanjish,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/awanjish-adv-man
zhiibaaya'ii,zhiibaaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/zhiibaaya-ii-adv-loc
nayaag,nayaag,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/nayaag-adv-tmp
diba'oobaan,diba'oobaan,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/diba-oobaan-adv-qnt
awashime,awashime,AVDDeg,AVDDeg,NONE,https://ojibwe.lib.umn.edu/main-entry/awashime-adv-deg
mitikwam,mitikwam,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/mitikwam-adv-loc
akina,akinaw2,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/akina-adv-qnt
awasi-dagwaagong,awasi-dagwaagong,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/awasi-dagwaagong-adv-tmp
gegaa,gegaa,AVDDeg,AVDDeg,NONE,https://ojibwe.lib.umn.edu/main-entry/gegaa-adv-deg
biinji-abinaas,biinji-abinaas,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/biinji-abinaas-adv-loc
jiigi-ziibi,jiigi-ziibiw2,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigi-ziibi-adv-loc
amanj igo,amanj igow2,ADVDub,ADVDub,NONE,https://ojibwe.lib.umn.edu/main-entry/amanj-igo-adv-dub
jiigitawag,jiigitawag,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigitawag-adv-loc
nishwaaching,nishwaaching,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/nishwaaching-adv-tmp
anaamaabik,anaamaabik,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/anaamaabik-adv-loc
dasing,dasing,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/dasing-adv-tmp
jiigaya'ii,jiigaya'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/jiigaya-ii-adv-loc
ganabaj,ganabaj,ADVMan,ADVMan,NONE,https://ojibwe.lib.umn.edu/main-entry/ganabaj-adv-man
biboonong,biboonong,ADVTmp,ADVTmp,NONE,https://ojibwe.lib.umn.edu/main-entry/biboonong-adv-tmp
igaye,igaye,ADVConj,ADVConj,NONE,https://ojibwe.lib.umn.edu/main-entry/igaye-adv-conj
onzaami-niibowa,onzaami-niibowaw2,ADVQnt,ADVQnt,NONE,https://ojibwe.lib.umn.edu/main-entry/onzaami-niibowa-adv-qnt
biinjayi'ii,biinjayi'ii,ADVLoc,ADVLoc,NONE,https://ojibwe.lib.umn.edu/main-entry/biinjayi-ii-adv-loc
